"deathtype","gene","description","gene_id","gene_biotype","pmid","comment"
"Autophagy_dependent_cell_death","TMEM74","transmembrane protein 74","ENSG00000164841.5","protein_coding",18294959,"increased activity of TMEM74 affects macroautophagy of cells"
"Autophagy_dependent_cell_death","TNF","tumor necrosis factor","ENSG00000232810.5","protein_coding",21454695,"increased activity of TNF increases formation of autophagosomes"
"Autophagy_dependent_cell_death","TNF","tumor necrosis factor","ENSG00000232810.5","protein_coding",18073215,"increased activity of TNF affects macroautophagy of fibroblasts"
"Autophagy_dependent_cell_death","TNFRSF10B","TNF receptor superfamily member 10b","ENSG00000120889.13","protein_coding",17671202,"decreased activity of TNFRSF10B increases autophagic cell death of breast cancer cell lines;decreased activity of TNFRSF10B increases autophagic cell death of hepatoma cell lines;decreased activity of TNFRSF10B increases autophagic cell death of colorectal cancer cell lines;decreased activity of TNFRSF10B increases autophagic cell death of leukemia cell lines;decreased activity of TNFRSF10B increases autophagic cell death of prostate cancer cell lines;decreased activity of TNFRSF10B increases autophagic cell death of brain cancer cell lines"
"Autophagy_dependent_cell_death","TNFSF10","TNF superfamily member 10","ENSG00000121858.11","protein_coding",20145727,"increased activity of TNFSF10 increases autophagy"
"Autophagy_dependent_cell_death","TNFSF10","TNF superfamily member 10","ENSG00000121858.11","protein_coding",19197243,"increased activity of TNFSF10 increases autophagy of epithelial cell lines;increased activity of TNFSF10 increases autophagy of breast cell lines"
"Autophagy_dependent_cell_death","TNFSF10","TNF superfamily member 10","ENSG00000121858.11","protein_coding",14993595,"increased activity of TNFSF10 increases autophagy of breast cell lines"
"Autophagy_dependent_cell_death","TNFSF10","TNF superfamily member 10","ENSG00000121858.11","protein_coding",15635090,"increased activity of TNFSF10 increases autophagy of epithelial cells"
"Autophagy_dependent_cell_death","TOP1MT","DNA topoisomerase I mitochondrial","ENSG00000184428.13","protein_coding",22911747,"decreased activity of TOP1MT affects autophagy"
"Autophagy_dependent_cell_death","TP53","tumor protein p53","ENSG00000141510.18","protein_coding",20303758,"increased activity of TP53 decreases autophagy;decreased activity of TP53 increases autophagy;increased activity of TP53 affects formation of autophagosomes;increased activity of TP53 increases autophagy;unknown change in activity of TP53 decreases autophagy;increased activity of TP53 increases autophagy of fibroblasts;increased activity of TP53 affects autophagy"
"Autophagy_dependent_cell_death","TP53","tumor protein p53","ENSG00000141510.18","protein_coding",23658518,"decreased activity of TP53 decreases autophagy of CD4+ T-lymphocytes"
"Autophagy_dependent_cell_death","TP53","tumor protein p53","ENSG00000141510.18","protein_coding",17304243,"increased activity of TP53 increases autophagy of bone cancer cell lines,autophagy of sarcoma cell lines"
"Autophagy_dependent_cell_death","TP53","tumor protein p53","ENSG00000141510.18","protein_coding",15928081,"increased activity of TP53 affects autophagy of cells"
"Autophagy_dependent_cell_death","TP53INP1","tumor protein p53 inducible nuclear protein 1","ENSG00000164938.14","protein_coding",22421968,"increased activity of TP53INP1 affects autophagic cell death;increased activity of TP53INP1 increases autophagy"
"Autophagy_dependent_cell_death","TP53INP1","tumor protein p53 inducible nuclear protein 1","ENSG00000164938.14","protein_coding",22470510,"increased activity of TP53INP1 increases autophagy"
"Autophagy_dependent_cell_death","TP53INP2","tumor protein p53 inducible nuclear protein 2","ENSG00000078804.13","protein_coding",24713655,"increased activity of TP53INP2 affects macroautophagy of cells"
"Autophagy_dependent_cell_death","TP63","tumor protein p63","ENSG00000073282.14","protein_coding",21191146,"increased activity of TP63 increases autophagy of carcinoma cell lines"
"Autophagy_dependent_cell_death","TP73","tumor protein p73","ENSG00000078900.15","protein_coding",20303758,"increased activity of TP73 increases autophagy"
"Autophagy_dependent_cell_death","TP73","tumor protein p73","ENSG00000078900.15","protein_coding",17304243,"decreased activity of TP73 decreases autophagy of bone cancer cell lines,autophagy of sarcoma cell lines;increased activity of TP73 [decreases, increases] autophagy of bone cancer cell lines,autophagy of sarcoma cell lines;increased activity of TP73 decreases autophagy of bone cancer cell lines,autophagy of sarcoma cell lines;increased activity of TP73 increases autophagy of bone cancer cell lines,autophagy of sarcoma cell lines"
"Autophagy_dependent_cell_death","TPCN1","two pore segment channel 1","ENSG00000186815.13","protein_coding",22012985,"increased activity of TPCN1 increases autophagy"
"Autophagy_dependent_cell_death","TPCN2","two pore segment channel 2","ENSG00000162341.18","protein_coding",22012985,"increased activity of TPCN2 affects autophagy"
"Autophagy_dependent_cell_death","TPCN2","two pore segment channel 2","ENSG00000162341.18","protein_coding",23836916,"increased activity of TPCN2 decreases fusion of autophagosomes;increased activity of TPCN2 decreases fusion of autophagosomes;increased activity of TPCN2 increases accumulation of autophagosomes;decreased activity of TPCN2 decreases accumulation of autophagosomes;increased activity of TPCN2 increases accumulation of autophagosomes"
"Autophagy_dependent_cell_death","TRAF2","TNF receptor associated factor 2","ENSG00000127191.18","protein_coding",20145727,"increased activity of TRAF2 increases autophagy"
"Autophagy_dependent_cell_death","TRIB3","tribbles pseudokinase 3","ENSG00000101255.12","protein_coding",20145727,"increased activity of TRIB3 increases autophagy of cancer cells"
"Autophagy_dependent_cell_death","TRIM13","tripartite motif containing 13","ENSG00000204977.10","protein_coding",22178386,"increased activity of TRIM13 increases macroautophagy of cells"
"Autophagy_dependent_cell_death","TRIM17","tripartite motif containing 17","ENSG00000162931.12","protein_coding",25127057,"increased activity of TRIM17 affects autophagy"
"Autophagy_dependent_cell_death","TRIM21","tripartite motif containing 21","ENSG00000132109.10","protein_coding",26347139,"increased activity of TRIM21 increases autophagy"
"Autophagy_dependent_cell_death","TRIM22","tripartite motif containing 22","ENSG00000132274.17","protein_coding",26347139,"increased activity of TRIM22 increases autophagy"
"Autophagy_dependent_cell_death","TRIM5","tripartite motif containing 5","ENSG00000132256.20","protein_coding",25127057,"increased activity of TRIM5 affects autophagy"
"Autophagy_dependent_cell_death","TRIM65","tripartite motif containing 65","ENSG00000141569.12","protein_coding",26347139,"increased activity of TRIM65 increases autophagy"
"Autophagy_dependent_cell_death","TRIM8","tripartite motif containing 8","ENSG00000171206.15","protein_coding",26347139,"increased activity of TRIM8 increases autophagy"
"Autophagy_dependent_cell_death","TSC1","TSC complex subunit 1","ENSG00000165699.15","protein_coding",23435171,"increased activity of TSC1 increases macroautophagy of cells;increased activity of TSC1 decreases macroautophagy of cells;increased activity of TSC1 increases autophagy of hippocampal neurons"
"Autophagy_dependent_cell_death","TSC1","TSC complex subunit 1","ENSG00000165699.15","protein_coding",20145727,"decreased activity of TSC1 decreases autophagy"
"Autophagy_dependent_cell_death","TSC2","TSC complex subunit 2","ENSG00000103197.18","protein_coding",23878245,"increased activity of TSC2 increases autophagy"
"Autophagy_dependent_cell_death","TSC2","TSC complex subunit 2","ENSG00000103197.18","protein_coding",25155956,"decreased activity of TSC2 decreases autophagy;decreased activity of TSC2 decreases autophagy of cortical neurons"
"Autophagy_dependent_cell_death","TSC2","TSC complex subunit 2","ENSG00000103197.18","protein_coding",24599401,"increased activity of TSC2 decreases macroautophagy of cells"
"Autophagy_dependent_cell_death","TSC2","TSC complex subunit 2","ENSG00000103197.18","protein_coding",23778976,"increased activity of TSC2 increases macroautophagy of cells;increased activity of TSC2 increases macroautophagy of cells"
"Autophagy_dependent_cell_death","TSC2","TSC complex subunit 2","ENSG00000103197.18","protein_coding",20453062,"increased activity of TSC2 increases macroautophagy of cells"
"Autophagy_dependent_cell_death","TSG101","tumor susceptibility 101","ENSG00000074319.13","protein_coding",20588296,"increased activity of TSG101 affects macroautophagy of cells"
"Autophagy_dependent_cell_death","TUFM","Tu translation elongation factor, mitochondrial","ENSG00000178952.11","protein_coding",22749352,"decreased activity of TUFM decreases autophagy of embryonic cell lines,autophagy of epithelial cell lines,autophagy of kidney cell lines"
"Autophagy_dependent_cell_death","UBASH3B","ubiquitin associated and SH3 domain containing B","ENSG00000154127.10","protein_coding",25959715,"increased activity of UBASH3B increases autophagy of lymphoma cell lines"
"Autophagy_dependent_cell_death","UBB","ubiquitin B","ENSG00000170315.14","protein_coding",23427266,"unknown change in activity of UBB decreases autophagy of mitochondria"
"Autophagy_dependent_cell_death","UBQLN1","ubiquilin 1","ENSG00000135018.14","protein_coding",20529957,"increased activity of UBQLN1 affects macroautophagy of cells"
"Autophagy_dependent_cell_death","UBR4","ubiquitin protein ligase E3 component n-recognin 4","ENSG00000127481.15","protein_coding",23431188,"decreased activity of UBR4 affects autophagy;decreased activity of UBR4 affects autophagy of fibroblast cell lines;decreased activity of UBR4 increases accumulation of autophagic vacuoles"
"Autophagy_dependent_cell_death","UCP2","uncoupling protein 2","ENSG00000175567.11","protein_coding",23124112,"decreased activity of UCP2 increases formation of autophagosomes"
"Autophagy_dependent_cell_death","ULK1","unc-51 like autophagy activating kinase 1","ENSG00000177169.10","protein_coding",21258367,"increased activity of ULK1 affects macroautophagy of cells;increased activity of ULK1 increases autophagy;increased activity of ULK1 affects autophagy"
"Autophagy_dependent_cell_death","ULK1","unc-51 like autophagy activating kinase 1","ENSG00000177169.10","protein_coding",21855797,"increased activity of ULK1 affects macroautophagy of cells"
"Autophagy_dependent_cell_death","ULK1","unc-51 like autophagy activating kinase 1","ENSG00000177169.10","protein_coding",17595159,"decreased activity of ULK1 decreases autophagy of embryonic cell lines,autophagy of epithelial cell lines,autophagy of kidney cell lines;decreased activity of ULK1 decreases autophagy of embryonic cell lines,autophagy of epithelial cell lines,autophagy of kidney cell lines;increased activity of ULK1 decreases autophagy of embryonic cell lines,autophagy of epithelial cell lines,autophagy of kidney cell lines;increased activity of ULK1 affects autophagy;decreased activity of ULK1 decreases autophagy of embryonic cell lines,autophagy of epithelial cell lines,autophagy of kidney cell lines;decreased activity of ULK1 decreases autophagy of cervical cancer cell lines"
"Autophagy_dependent_cell_death","ULK1","unc-51 like autophagy activating kinase 1","ENSG00000177169.10","protein_coding",18539900,"decreased activity of ULK1 affects autophagy"
"Autophagy_dependent_cell_death","ULK1","unc-51 like autophagy activating kinase 1","ENSG00000177169.10","protein_coding",21383122,"unknown change in activity of ULK1 increases autophagy"
"Autophagy_dependent_cell_death","ULK2","unc-51 like autophagy activating kinase 2","ENSG00000083290.20","protein_coding",18443221,"increased activity of ULK2 affects autophagy"
"Autophagy_dependent_cell_death","ULK2","unc-51 like autophagy activating kinase 2","ENSG00000083290.20","protein_coding",24923441,"increased activity of ULK2 increases autophagy of brain cancer cell lines;increased activity of ULK2 increases autophagy of kidney cell lines"
"Autophagy_dependent_cell_death","ULK2","unc-51 like autophagy activating kinase 2","ENSG00000083290.20","protein_coding",21690395,"increased activity of ULK2 increases autophagy of fibroblast cell lines"
"Autophagy_dependent_cell_death","ULK3","unc-51 like kinase 3","ENSG00000140474.14","protein_coding",19279323,"increased activity of ULK3 affects autophagy"
"Autophagy_dependent_cell_death","USP10","ubiquitin specific peptidase 10","ENSG00000103194.16","protein_coding",21962518,"increased activity of USP10 affects autophagy"
"Autophagy_dependent_cell_death","USP13","ubiquitin specific peptidase 13","ENSG00000058056.10","protein_coding",21962518,"increased activity of USP13 affects autophagy"
"Autophagy_dependent_cell_death","USP19","ubiquitin specific peptidase 19","ENSG00000172046.21","protein_coding",20660724,"decreased activity of USP19 increases autophagy of brain cancer cell lines"
"Autophagy_dependent_cell_death","USP30","ubiquitin specific peptidase 30","ENSG00000135093.13","protein_coding",24896179,"increased activity of USP30 affects autophagy of mitochondria"
"Autophagy_dependent_cell_death","USP30","ubiquitin specific peptidase 30","ENSG00000135093.13","protein_coding",25621951,"increased activity of USP30 affects autophagy of mitochondria"
"Autophagy_dependent_cell_death","USP33","ubiquitin specific peptidase 33","ENSG00000077254.14","protein_coding",24056301,"increased activity of USP33 affects autophagy"
"Autophagy_dependent_cell_death","UVRAG","UV radiation resistance associated","ENSG00000198382.9","protein_coding",24056303,"increased activity of UVRAG affects autophagy"
"Autophagy_dependent_cell_death","UVRAG","UV radiation resistance associated","ENSG00000198382.9","protein_coding",20125189,"increased activity of UVRAG increases maturation of autophagosomes;increased activity of UVRAG increases formation of autophagosomes"
"Autophagy_dependent_cell_death","UVRAG","UV radiation resistance associated","ENSG00000198382.9","protein_coding",20356743,"increased activity of UVRAG affects formation of autophagosomes"
"Autophagy_dependent_cell_death","UVRAG","UV radiation resistance associated","ENSG00000198382.9","protein_coding",20077024,"increased activity of UVRAG increases initiation of autophagy of cells"
"Autophagy_dependent_cell_death","VCP","valosin containing protein","ENSG00000165280.18","protein_coding",20104022,"increased activity of VCP affects autophagy"
"Autophagy_dependent_cell_death","VCP","valosin containing protein","ENSG00000165280.18","protein_coding",25125609,"increased activity of VCP affects autophagy"
"Autophagy_dependent_cell_death","VMP1","vacuole membrane protein 1","ENSG00000062716.13","protein_coding",17940279,"increased activity of VMP1 affects autophagy"
"Autophagy_dependent_cell_death","VPS13A","vacuolar protein sorting 13 homolog A","ENSG00000197969.14","protein_coding",25996471,"increased activity of VPS13A affects autophagy"
"Autophagy_dependent_cell_death","VPS18","VPS18 core subunit of CORVET and HOPS complexes","ENSG00000104142.11","protein_coding",22854957,"decreased activity of VPS18 decreases autophagy"
"Autophagy_dependent_cell_death","VPS25","vacuolar protein sorting 25 homolog","ENSG00000131475.7","protein_coding",20588296,"increased activity of VPS25 affects macroautophagy of cells"
"Autophagy_dependent_cell_death","VPS28","VPS28 subunit of ESCRT-I","ENSG00000160948.14","protein_coding",20588296,"increased activity of VPS28 affects macroautophagy of cells"
"Autophagy_dependent_cell_death","VPS36","vacuolar protein sorting 36 homolog","ENSG00000136100.14","protein_coding",20588296,"increased activity of VPS36 affects macroautophagy of cells"
"Autophagy_dependent_cell_death","VPS37A","VPS37A subunit of ESCRT-I","ENSG00000155975.10","protein_coding",20588296,"increased activity of VPS37A affects macroautophagy of cells"
"Autophagy_dependent_cell_death","VPS37B","VPS37B subunit of ESCRT-I","ENSG00000139722.7","protein_coding",20588296,"increased activity of VPS37B affects macroautophagy of cells"
"Autophagy_dependent_cell_death","VPS37C","VPS37C subunit of ESCRT-I","ENSG00000167987.11","protein_coding",20588296,"increased activity of VPS37C affects macroautophagy of cells"
"Autophagy_dependent_cell_death","VPS37D","VPS37D subunit of ESCRT-I","ENSG00000176428.6","protein_coding",20588296,"increased activity of VPS37D affects macroautophagy of cells"
"Autophagy_dependent_cell_death","VPS39","VPS39 subunit of HOPS complex","ENSG00000166887.16","protein_coding",24554770,"increased activity of VPS39 affects autophagy"
"Autophagy_dependent_cell_death","VPS51","VPS51 subunit of GARP complex","ENSG00000149823.9","protein_coding",20685960,"increased activity of VPS51 affects autophagy"
"Autophagy_dependent_cell_death","VTI1A","vesicle transport through interaction with t-SNAREs 1A","ENSG00000151532.15","protein_coding",24095276,"increased activity of VTI1A affects autophagy"
"Autophagy_dependent_cell_death","VTI1B","vesicle transport through interaction with t-SNAREs 1B","ENSG00000100568.11","protein_coding",12861006,"decreased activity of VTI1B increases accumulation of autophagic vacuoles"
"Autophagy_dependent_cell_death","WAC","WW domain containing adaptor with coiled-coil","ENSG00000095787.26","protein_coding",22354037,"increased activity of WAC increases macroautophagy of cells"
"Autophagy_dependent_cell_death","WASHC1","WASH complex subunit 1","ENSG00000181404.18","protein_coding",23974797,"decreased activity of WASHC1 affects autophagy;increased activity of WASHC1 decreases autophagy"
"Autophagy_dependent_cell_death","WDFY3","WD repeat and FYVE domain containing 3","ENSG00000163625.17","protein_coding",20811356,"increased activity of WDFY3 increases macroautophagy"
"Autophagy_dependent_cell_death","WDR24","WD repeat domain 24","ENSG00000127580.17","protein_coding",27166823,"increased activity of WDR24 affects autophagy"
"Autophagy_dependent_cell_death","WDR45","WD repeat domain 45","ENSG00000196998.19","protein_coding",23435086,"increased activity of WDR45 affects autophagy"
"Autophagy_dependent_cell_death","WDR6","WD repeat domain 6","ENSG00000178252.19","protein_coding",22354037,"increased activity of WDR6 decreases autophagy"
"Autophagy_dependent_cell_death","XBP1","X-box binding protein 1","ENSG00000100219.17","protein_coding",24753614,"increased activity of XBP1 affects autophagy"
"Autophagy_dependent_cell_death","XBP1","X-box binding protein 1","ENSG00000100219.17","protein_coding",23184933,"increased activity of XBP1 increases autophagy of vascular endothelial cells;decreased activity of XBP1 decreases formation of autophagosomes"
"Autophagy_dependent_cell_death","XBP1","X-box binding protein 1","ENSG00000100219.17","protein_coding",20145727,"decreased activity of XBP1 increases autophagy"
"Autophagy_dependent_cell_death","XBP1","X-box binding protein 1","ENSG00000100219.17","protein_coding",23277279,"decreased activity of XBP1 increases autophagy of colorectal cancer cell lines"
"Autophagy_dependent_cell_death","XPO1","exportin 1","ENSG00000082898.19","protein_coding",24081905,"increased activity of XPO1 increases autophagy of vascular endothelial cells"
"Autophagy_dependent_cell_death","YWHAQ","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta","ENSG00000134308.14","protein_coding",20454448,"increased activity of YWHAQ increases autophagy of bone cancer cell lines,autophagy of sarcoma cell lines"
"Autophagy_dependent_cell_death","ZBTB24","zinc finger and BTB domain containing 24","ENSG00000112365.6","protein_coding",20303758,"increased activity of ZBTB24 affects autophagy"
"Autophagy_dependent_cell_death","ZC3H12A","zinc finger CCCH-type containing 12A","ENSG00000163874.11","protein_coding",22739135,"increased activity of ZC3H12A increases autophagy"
"Autophagy_dependent_cell_death","ZFYVE1","zinc finger FYVE-type containing 1","ENSG00000165861.14","protein_coding",25578879,"increased activity of ZFYVE1 affects macroautophagy of cells"
"Autophagy_dependent_cell_death","ZKSCAN3","zinc finger with KRAB and SCAN domains 3","ENSG00000189298.14","protein_coding",23434374,"increased activity of ZKSCAN3 decreases autophagy"
"Autophagy_dependent_cell_death","VPS26B","VPS26 retromer complex component B","ENSG00000151502.11","protein_coding",31844296,"VPS26B is shown to be involved in autophagy as it uses an adaptor protein to tether M45 and associated proteins to autophagosomes for degradation."
"Autophagy_dependent_cell_death","VPS35","VPS35 retromer complex component","ENSG00000069329.18","protein_coding",36344526,"VPS35 mediates the maturation of early endosomes to late autophagy vesicles where degradation occurs.During mtDNA damage, VPS35 participates in mtDNA quality control by recruiting an endosomal population in the vicinity of BAK where mitochondrial nucleoids are engulfed in endosomes. VPS35 participates in the maturation of these endosomes and their fusion with lysosomes or late autophagy structures. "
"Autophagy_dependent_cell_death","WDR41","WD repeat domain 41","ENSG00000164253.14","protein_coding",32521185,"The study investigates the structure and function of the C9orf72-SMCR8-WDR41 complex, finding that the complex can promote endosome fusion by activating RAB proteins. The proposed model suggests that the complex can bind to two vesicles containing RAB8A or RAB11A using WDR41 and activate the RABs to facilitate the fusion of the two vesicles."
"Autophagy_dependent_cell_death","WDR81","WD repeat domain 81","ENSG00000167716.19","protein_coding",28404643,"WDR81 is a protein with a BEACH domain and WD40 domain that directly interacts with p62 and promotes the recognition of ubiquitinated proteins. In addition, WDR81 also interacts with LC3C, preferentially binding to it over other LC3 subtypes, thereby promoting autophagy when aggregates occur."
"Autophagy_dependent_cell_death","WIPI2","WD repeat domain, phosphoinositide interacting 2","ENSG00000157954.15","protein_coding",30340022,"WIPI2 is involved in regulating autophagy by directly controlling the formation of autophagosomes. mTORC1 phosphorylates WIPI2 and in particular its Ser395, directing it to specifically interact with the E3 ubiquitin ligase HUWE1 for ubiquitination and proteasomal degradation. The intracellular level of WIPI2 protein, regulated through mTORC1 and HUWE1, is a crucial determinant of autophagy flux, coordinating the initiation, progression, and completion of autophagy."
"Autophagy_dependent_cell_death","ZMPSTE24","zinc metallopeptidase STE24","ENSG00000084073.10","protein_coding",30304972,"It has been shown that ZMPSTE24-deficient mice are one of the classic models of Hutchinson-Gilford Progeria Syndrome (HGPS), and HGPS is associated with changes in nuclear lamina in cells.The study found that protein-restricted diets can reduce the phosphorylation of MTORC1, promote Autophagy, and alleviate inflammation and DNA damage in HGPS mice."
"Autophagy_dependent_cell_death","FBXW7-AS1","FBXW7 antisense RNA 1","ENSG00000270751.1","lncRNA",19139631,"Deficiency or low expression of FBXW7-AS1 can lead to neurodegeneration in the adult brain, especially in the hippocampus, cerebral cortex, and basal ganglia, causing cognitive performance deficits. This is because FBXW7-AS1 has a direct regulatory relationship with autophagy. Although the specific mechanism requires further research, studies have shown that FBXW7-AS1 regulation can increase autophagy and inhibition of FBXW7-AS1 function can also increase autophagy."
"Autophagy_dependent_cell_death","IRGM","immunity related GTPase M","ENSG00000237693.5","protein_coding",33510463,"A lack of IRGM may result in impaired execution of Mitophagy, which can lead to the autoreactivity caused by the inability to effectively clear defective mitochondria via autophagy. IRGM is a major regulatory factor for mitochondrial quality control during emergency situations and participates in the process of AP delivery to degradative lysosomes."
"Autophagy_dependent_cell_death","MIR10A","microRNA 10a","ENSG00000284038","miRNA",37056276,"MIR-10 is upregulated in the Vertical-Wheel bioreactor, which may be related to its involvement in autophagy. Autophagy-related markers showed significant upregulation in the bioreactor group, including TFEB and MITF. Additionally, bioreactor culture also increased the expression level of ATG5, which may alter the mechanism of extracellular vesicle biogenesis. Therefore, MIR-10 may affect the potential applications of extracellular vesicles in tissue repair and autoimmune disease therapy by influencing the relationship between autophagy and extracellular vesicles."
"Autophagy_dependent_cell_death","MIR125B1","microRNA 125b-1","ENSG00000207971","miRNA",29921652,"Experimental results show that MIR125B can reduce autophagic flux caused by ischemia/reperfusion injury (H/SD) in cardiac myocytes. When the infarcted mouse heart receives MSC transplantation, it can significantly improve cardiac function and reduce autophagic flux. The exosomes (MIR125B) derived from MSC intervene in NMCMs under H/SD conditions and can inhibit cell death and the aggravation of autophagic flux. The mimic of MIR125B-5p can reduce cell autophagic flux."
"Autophagy_dependent_cell_death","MIR130A","microRNA 130a","ENSG00000208009.1","miRNA",24148619,"MIR130A is involved in modulating Autophagy by regulating the expression of ATG5 and ATG16L1. The transfection of cells with miR-30c and MIR130A precursors was shown to block the autophagy response to infection, leading to an increased AIEC persistence in T84 cells."
"Autophagy_dependent_cell_death","MIR30C1","microRNA 30c-1","ENSG00000207962.1","miRNA",24148619,"Upon infection with Crohn's disease-associated adherent invasive Escherichia coli (AIEC), MIR30C1 is activated and suppresses the expression of autophagy-related genes ATG5 and ATG16L1. This leads to inactivation of autophagy in the cell, allowing pathogens to survive and further leading to inflammatory responses. Overcoming MIR30C1 inhibition can enhance autophagic activity, effectively clearing intracellular pathogens."
"Autophagy_dependent_cell_death","MIR506","microRNA 506","ENSG00000207731.1","miRNA",28121485,"MIR506 induces autophagy-related cell death in pancreatic cancer by targeting the STAT3 pathway. The study found that MIR506 downregulation significantly correlates with disease progression in PDAC and that its expression is associated with a patient's overall survival rate. The results from this study identified MIR506 as a new tumor suppressor in PDAC by inducing autophagy-related cell death through the STAT3 pathway."
"Autophagy_dependent_cell_death","MIR512-1","microRNA 512-1","ENSG00000207645.2","miRNA",34783632,"MIR512-1 can regulate autophagy in the AS model. The study found that MIR512-1 targets XBP-1, promotes cell proliferation, inhibits cell apoptosis, alleviates AS lesions, and inhibits autophagy and endoplasmic reticulum stress by regulating the XBP-1S/XBP-1U ratio."
"Autophagy_dependent_cell_death","MIR9-1","microRNA 9-1","ENSG00000207933.3","miRNA",25883633,"Studies indicate that during the neuronal differentiation process of bone marrow mesenchymal stem cells, MIR9-1 regulates the self-degradation process of cellular contents by interacting with vital developmental pathways such as Wnt, transforming growth factor-beta, and fibroblast growth factor. Autophagic activity and neuronal differentiation efficiency significantly increase when MIR9-1 expression levels rise."
"Autophagy_dependent_cell_death","MIRLET7A1","microRNA let-7a-1","ENSG00000199165","miRNA",30081720,"The study showed that induction of BECN1-dependent or -independent autophagy increased MIRLET7A-3P to inhibit ovarian cancer motility via down-regulating SQSTM1 to decrease DICER1 and AGO2. The relationship between MIRLET7A-3P and autophagy is that autophagy induction increases MIRLET7A-3P expression. This may be a potential therapeutic strategy for suppressing ovarian cancer cell motility."
"Autophagy_dependent_cell_death","MIRLET7F1","microRNA let-7f-1","ENSG00000199072.3","miRNA",25014664,"MIRLET7F1 can regulate autophagy by modulating HMGB1 protein, in turn affecting the sensitivity of cisplatin in cells expressing SPARC. In Medulloblastoma cells expressing SPARC, overexpression of MIRLET7F1 leads to both cisplatin resistance and autophagy-mediated cell death. Overall, MIRLET7F1 serves as a key regulatory molecule for autophagy activity in cells expressing SPARC and is implicated in cisplatin sensitivity."
"Autophagy_dependent_cell_death","MIRLET7G","microRNA let-7g","ENSG00000199150.3","miRNA",27417237,"MIRLET7G is a type of microRNA molecule that regulates autophagy by targeting the IGF1R gene. Targeting IGF1R gene expression can activate a variety of intracellular kinases, such as PI3K, Akt, and mTOR, which affect autophagy regulation. Overexpression of MIRLET7G causes abnormal apoptosis and autophagy activation in mouse follicle cells, reducing follicle maturation and reproductive function."
"Autophagy_dependent_cell_death","MIRLET7I","microRNA let-7i","ENSG00000199179.3","miRNA",35092862,"The study showed that MIRLET7I inhibits autophagy and promotes the malignant phenotype of NPC by targeting ATG10 and ATG16L1."
"Autophagy_dependent_cell_death","MIR100","microRNA 100","ENSG00000207994.1","miRNA",29208678,"MIR100 can promote autophagy in endothelial cells by regulating mTOR and Raptor and interacting directly with the transcription factor TFEB. MIR100 enhances autophagy while reducing IKK¦Â kinase protein expression, leading to a decrease in NF-¦ÊB p65 subunit expression. Bafilomycin, an autophagy inhibitor, interferes with the anti-inflammatory effects of MIR100 on IKK¦Â kinase signaling by mTOR inhibition, suggesting that the anti-inflammatory effects of MIR100 depend on autophagy in endothelial cells."
"Autophagy_dependent_cell_death","MIR101-1","microRNA 101-1","ENSG00000199135","miRNA",21915098,"MIR101 is a potent inhibitor of autophagy in breast cancer cells, targeting STMN1, RAB5A, and ATG4D. It inhibits not only basal autophagy but also autophagy induced by etoposide or rapamycin and can sensitize breast cancer cells to 4-hydroxytamoxifen-induced cell death."
"Autophagy_dependent_cell_death","MIR106A","microRNA 106a","ENSG00000284157.1","miRNA",32627648,"MIR106A is significantly upregulated in nasopharyngeal carcinoma tissues and cell lines, particularly in those with advanced stages and poor outcomes. Increased expression of MIR106A accelerated malignant phenotype of NPC, while its inhibition led to reduced tumor growth and metastasis. The study also revealed that upregulation of MIR106A suppresses autophagy and promotes malignant NPC growth and metastasis."
"Autophagy_dependent_cell_death","MIR106B","microRNA 106b","ENSG00000208036.1","miRNA",24036151,"MIR106B suppresses autophagy-mediated removal of bacteria in epithelial cells by targeting ATG16L1. The study found that MIR106B and MIR93 down-regulate ATG16L1 and inhibit autophagy, thus preventing rapid removal of bacteria by epithelial cells."
"Autophagy_dependent_cell_death","MIR10A","microRNA 10a","ENSG00000284038.1","miRNA",33262524,"MIR10A is involved in the modulation of p53-mediated cytosolic autophagy and apoptosis pathways. MIR10A may suppress the induction of cytosolic autophagy by downregulating RB1CC1 expression. Loss of p21 accompanies the inhibition of autophagy."
"Autophagy_dependent_cell_death","MIR124-1","microRNA 124-1","ENSG00000284321.1","miRNA",31232177,"MIR124-1 regulates Autophagy through the circHIPK3-MIR124-1-STAT3 axis. MIR124-1 is a well-known tumor suppressor. STAT3 is a crucial downstream molecule of Autophagy and is a highly functional Autophagy suppressor. CircHIPK3 regulates Autophagy via the MIR124-1-STAT3 axis."
"Autophagy_dependent_cell_death","MIR130B","microRNA 130b","ENSG00000283871.1","miRNA",35435532,"MIR130B is related to autophagy, and it promotes autophagy by regulating ATG14 and PRKAA1 to prevent IVDD. The inhibition of MIR130B can increase autophagy by targeting ATG14 and PRKAA1. In human NP cells, the inhibition of MIR130B can lead to more autophagosomes in TBHP-induced cells. Co-transfecting human NP cells with MIR130B inhibitor and ATG14 siRNA or PRKAA1 siRNA was found to suppress autophagy induced by TBHP treatment."
